ts,symbol,type,total,direction,factors,tech,whale,oi,stable_d,cluster,cvd,vol,fg,liq,ls,stw,fr,mtf,contra,rsi,rsivol,oi_pct,stable_pct,price,cvd_veto,cooldown_loss,hl_oi,hl_fr,hl_whale,vp,vp_pos,ff,ff_detail,ob,ob_pct
2026-04-22 11:07:39,SOLUSDT,W,5,LONG,4,5,0,0,0,0,2,-1,-1,-1,1,0,-1,2,0,73.5,26.6,0.07,9.86,88.33,,,0,-1,0,0,inside_va,0,fan_down pivot=149.0 dist=27.1%,0,2.1,0,0.0
2026-04-22 11:08:03,XRPUSDT,W,7,LONG,4,7,0,0,0,1,-1,-1,-1,-1,1,0,0,3,1,67.5,22.5,0.05,9.86,1.4508,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=6.0%,0,-3.6,0,0.0
2026-04-22 11:08:16,LUNCUSDT,W,1,LONG,4,2,0,1,0,-1,-1,-1,-1,0,1,0,0,0,-1,94.2,39.8,0.74,9.86,0.0,,,0,0,0,0,inside_va,-1,line=23.6%@0.0 resist,2,42.0,0,0.0
2026-04-22 11:08:32,LINKUSDT,W,7,LONG,4,6,0,0,0,1,-1,-1,-1,0,1,0,-1,4,0,71.0,29.8,-0.23,9.86,9.517,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=34.5%,0,15.0,0,0.0
2026-04-22 11:09:15,BTCUSDT,T,-2,SHORT,5,2,0,0,0,0,-1,-1,-1,1,-1,0,0,0,-1,73.6,41.7,0.14,9.86,78182.1,,,0,0,0,1,above_vah,0,fan_up pivot=59800.0 dist=5.0%,-2,-73.8,0,0.0
2026-04-22 11:10:11,ETHUSDT,T,1,LONG,4,5,0,0,0,-1,-1,-1,-1,1,1,0,-1,1,0,77.0,24.1,0.04,9.86,2387.7,,,0,-1,0,0,inside_va,0,fan_up pivot=1736.0 dist=1.6%,-1,-27.1,0,0.0
2026-04-22 11:10:32,TONUSDT,T,1,LONG,3,0,0,0,0,1,0,-1,-1,-1,1,0,0,3,-1,76.0,33.3,-0.06,9.86,1.3763,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=7.6%,0,15.9,0,0.0
2026-04-22 11:10:50,TRBUSDT,W,4,LONG,3,8,0,0,0,0,-2,-1,-1,-1,1,0,0,3,2,62.5,1.8,-0.29,9.86,18.822,,,0,-1,0,-1,poc_resist,-1,line=50.0%@19.05 resist,0,18.4,0,0.0
2026-04-22 11:11:11,SOLUSDT,W,4,LONG,4,5,0,0,0,0,1,-1,-1,-1,1,0,-1,2,0,73.1,26.4,0.07,9.86,88.21,,,0,-1,0,0,inside_va,0,fan_down pivot=149.0 dist=27.1%,0,17.3,0,0.0
2026-04-22 11:12:45,BTCUSDT,T,-4,SHORT,6,2,0,0,0,-1,-2,-1,-1,1,-1,0,0,0,-1,73.4,41.6,0.18,9.86,78113.9,,,0,0,0,1,above_vah,0,fan_up pivot=59900.0 dist=4.9%,-2,-46.6,0,0.0
2026-04-22 11:13:18,ETHUSDT,T,5,LONG,6,5,0,0,0,1,-1,-1,-1,1,1,0,-1,1,0,77.9,21.3,0.05,9.86,2389.93,,,0,-1,0,0,inside_va,0,fan_up pivot=1736.0 dist=1.7%,1,22.9,0,0.0
2026-04-22 11:13:41,TONUSDT,T,1,LONG,3,0,0,0,0,1,0,-1,-1,-1,1,0,0,3,-1,76.0,33.3,-0.04,9.86,1.3764,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=7.5%,0,13.3,0,0.0
2026-04-22 11:13:58,TRBUSDT,W,5,LONG,3,8,0,0,0,0,-2,-1,-1,-1,1,0,0,3,2,62.8,2.0,-0.3,9.86,18.836,,,0,-1,0,0,inside_va,-1,line=50.0%@19.05 resist,0,19.9,0,0.0
2026-04-22 11:14:27,SOLUSDT,W,5,LONG,4,5,0,0,0,0,2,-1,-1,-1,1,0,-1,2,0,73.2,26.5,0.09,9.86,88.26,,,0,-1,0,0,inside_va,0,fan_down pivot=149.0 dist=27.1%,0,-3.2,0,0.0
2026-04-22 11:14:49,XRPUSDT,W,7,LONG,4,7,0,0,0,1,-1,-1,-1,-1,1,0,0,3,1,67.2,22.5,0.06,9.86,1.4503,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=6.0%,0,-2.8,0,0.0
2026-04-22 11:15:01,LUNCUSDT,W,1,LONG,3,2,0,0,0,-1,0,0,-1,0,1,0,0,0,-1,94.2,40.3,0.2,9.86,0.0,,,0,0,0,0,inside_va,-1,line=23.6%@0.0 resist,1,38.4,0,0.0
2026-04-22 11:15:18,LINKUSDT,W,5,LONG,3,6,0,0,0,-1,-1,-1,-1,0,1,0,-1,4,0,70.7,29.8,-0.3,9.86,9.508,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=34.4%,0,3.9,0,0.0
2026-04-22 11:15:36,LTCUSDT,W,10,LONG,5,7,0,1,0,1,0,-1,-1,0,1,0,0,3,0,70.1,25.8,1.0,9.86,56.11,,,0,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=6.5%,0,4.1,0,0.0
2026-04-22 11:15:53,OPUSDT,W,4,LONG,2,6,0,0,0,0,0,-1,-1,0,1,0,0,0,2,66.0,9.5,0.22,9.86,0.1274,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=5.8%,0,9.8,0,0.0
2026-04-22 11:16:06,XLMUSDT,W,1,LONG,4,-1,0,0,0,0,1,-1,-1,1,1,0,0,2,-2,72.5,76.9,-0.36,9.86,0.1795,,,0,-1,0,0,inside_va,0,fan_up pivot=0.0 dist=23.1%,0,-7.7,0,0.0
2026-04-22 11:16:26,TRXUSDT,W,-2,SHORT,4,0,0,0,0,0,0,-1,-1,-1,1,0,0,1,-1,51.8,79.9,0.09,9.86,0.3329,,,0,-1,0,0,inside_va,0,fan_up pivot=0.0 dist=2.8%,0,-6.4,0,0.0
2026-04-22 11:16:37,BGBUSDT,W,4,LONG,5,2,0,0,0,1,0,-1,-1,0,-1,0,1,3,-1,75.2,55.6,0.0,9.86,1.9499,,,0,0,0,1,above_vah,-1,line=78.6%@1.95 resist,0,-8.6,0,0.0
2026-04-22 13:19:07,BTCUSDT,T,9,LONG,7,3,0,0,0,0,2,-1,-1,1,-1,0,0,0,-1,73.5,51.8,0.27,9.84,78340.8,,,0,1,0,1,above_vah,0,fan_up pivot=59800.0 dist=5.2%,2,41.0,2,0.4
2026-04-22 13:20:30,ETHUSDT,T,5,LONG,6,2,0,0,0,1,2,0,-1,1,1,0,-1,0,-1,78.3,34.4,0.5,9.84,2406.73,,,0,0,0,-1,vah_resist,0,fan_up pivot=1736.0 dist=2.6%,-1,-28.6,2,0.4454545454545455
2026-04-22 13:20:54,TONUSDT,T,5,LONG,5,0,0,0,0,-1,1,-1,-1,1,1,0,0,3,-1,81.2,37.5,-0.22,9.84,1.3758,,,0,0,0,0,inside_va,0,fan_down pivot=2.0 dist=7.4%,0,6.5,2,0.4666666666666667
2026-04-22 13:21:12,TRBUSDT,W,4,LONG,3,5,0,0,0,-1,0,0,-1,-1,1,0,0,3,2,61.9,2.2,-0.31,9.84,18.721,,,0,-1,0,-1,poc_resist,0,fan_up pivot=12.0 dist=1.8%,0,17.2,0,0.0
2026-04-22 13:21:45,SOLUSDT,W,4,LONG,5,2,0,0,0,2,2,-1,-1,0,1,0,-1,2,-1,74.1,38.9,0.22,9.84,88.69,,,0,-1,0,-1,vah_resist,0,fan_down pivot=149.0 dist=27.7%,0,-6.4,0,0.0
2026-04-22 13:22:09,XRPUSDT,W,7,LONG,5,3,0,0,0,1,-1,0,-1,1,1,0,0,4,0,68.1,33.1,-0.13,9.84,1.4541,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=6.3%,0,4.0,0,0.0
2026-04-22 13:22:22,LUNCUSDT,W,7,LONG,6,1,0,1,0,0,0,-1,-1,1,1,0,0,3,-1,88.2,43.8,0.6,9.84,0.0,,,0,0,0,0,inside_va,0,fan_up pivot=0.0 dist=1.9%,2,47.0,0,0.0
2026-04-22 13:22:39,LINKUSDT,W,3,LONG,4,1,0,0,0,1,0,0,-1,-1,1,0,-1,4,0,69.0,39.4,-0.28,9.84,9.521,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=34.5%,0,15.0,0,0.0
2026-04-22 13:22:56,LTCUSDT,W,9,LONG,5,4,0,0,0,2,1,0,-1,0,1,0,0,3,0,69.2,31.9,-0.05,9.84,56.24,,,0,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=6.7%,0,-1.4,0,0.0
2026-04-22 13:23:10,OPUSDT,W,11,LONG,6,4,0,0,0,0,1,0,-1,-1,1,0,0,4,1,60.6,12.0,-0.26,9.84,0.1262,,,0,2,0,0,inside_va,0,fan_down pivot=0.0 dist=15.7%,1,29.3,0,0.0
2026-04-22 13:23:29,XLMUSDT,W,-1,SHORT,4,-2,0,0,0,0,-2,0,-1,1,1,0,0,3,-2,70.6,74.1,0.1,9.84,0.1791,,,0,-1,0,0,inside_va,0,fan_up pivot=0.0 dist=23.1%,0,8.9,0,0.0
2026-04-22 13:23:51,TRXUSDT,W,1,LONG,5,-2,0,0,0,1,2,-1,-1,1,1,0,0,1,-1,60.5,76.4,-0.21,9.84,0.3331,,,0,-1,0,0,inside_va,0,fan_up pivot=0.0 dist=2.8%,0,9.3,0,0.0
2026-04-22 13:24:04,BGBUSDT,W,1,LONG,4,-2,0,0,0,0,0,0,-1,0,-1,0,1,3,-2,74.4,70.5,0.0,9.84,1.9509,,,0,0,0,1,above_vah,-1,line=78.6%@1.95 resist,1,36.6,0,0.0
2026-04-22 13:30:51,BTCUSDT,T,5,LONG,6,3,0,0,0,-1,2,0,-1,1,-1,0,0,0,-1,73.7,52.1,0.34,9.83,78419.5,,,0,1,0,1,above_vah,0,fan_up pivot=59800.0 dist=5.2%,-2,-50.9,2,0.4454545454545455
2026-04-22 13:32:36,ETHUSDT,T,3,LONG,5,2,0,0,0,-1,2,0,-1,1,1,0,-1,0,-1,78.5,34.9,0.44,9.83,2408.86,,,0,0,0,-1,vah_resist,0,fan_up pivot=1736.0 dist=2.5%,-1,-25.8,2,0.4454545454545455
2026-04-22 13:33:02,TONUSDT,T,5,LONG,5,0,0,0,0,-1,1,-1,-1,1,1,0,0,3,-1,80.9,37.5,-0.26,9.83,1.3737,,,0,0,0,0,inside_va,0,fan_down pivot=2.0 dist=7.2%,0,4.2,2,0.4
2026-04-22 13:33:20,TRBUSDT,W,8,LONG,4,7,0,0,0,-1,0,0,-1,-1,1,0,0,3,2,62.1,2.2,-0.31,9.83,18.728,,,0,-1,0,-1,poc_resist,0,fan_up pivot=12.0 dist=1.7%,0,5.9,2,0.4242424242424242
2026-04-22 13:33:52,SOLUSDT,W,5,LONG,5,2,0,0,0,0,0,0,-1,1,1,0,-1,2,-1,74.1,39.2,-0.02,9.83,88.69,,,0,-1,0,0,inside_va,0,fan_down pivot=149.0 dist=27.7%,0,-8.7,2,0.4454545454545455
2026-04-22 13:34:18,XRPUSDT,W,9,LONG,6,3,0,0,0,1,-1,0,-1,1,1,0,0,4,0,67.9,33.2,-0.12,9.83,1.4535,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=6.3%,0,7.3,2,0.49090909090909096
2026-04-22 13:34:33,LUNCUSDT,W,3,LONG,4,1,0,0,0,-1,0,0,-1,1,1,0,0,2,-1,85.7,45.7,0.29,9.83,0.0,,,0,0,0,0,inside_va,0,fan_up pivot=0.0 dist=2.2%,0,-4.3,0,0.0
2026-04-22 13:34:51,LINKUSDT,W,3,LONG,4,1,0,0,0,-1,0,0,-1,-1,1,0,-1,4,0,68.6,39.5,-0.0,9.83,9.516,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=34.4%,0,4.6,2,0.4
2026-04-22 13:35:09,LTCUSDT,W,7,LONG,6,2,0,0,0,1,1,0,-1,0,1,0,0,2,0,66.1,31.8,0.1,9.83,56.06,,,0,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=6.4%,0,-2.7,2,0.4
2026-04-22 13:35:24,OPUSDT,W,9,LONG,5,4,0,0,0,-1,0,0,-1,-1,1,0,0,4,1,60.6,12.2,-0.29,9.83,0.1262,,,0,2,0,0,inside_va,0,fan_down pivot=0.0 dist=15.7%,0,19.0,1,0.3090909090909091
2026-04-22 13:35:42,XLMUSDT,W,1,LONG,4,-2,0,0,0,0,-2,0,-1,1,1,0,0,3,-2,70.4,74.1,0.02,9.83,0.179,,,0,-1,0,0,inside_va,0,fan_up pivot=0.0 dist=23.3%,0,8.4,2,0.4
2026-04-22 13:36:02,TRXUSDT,W,1,LONG,4,-2,0,0,0,0,0,0,-1,1,1,0,0,1,-1,57.8,76.2,-0.2,9.83,0.3325,,,0,-1,0,0,inside_va,0,fan_up pivot=0.0 dist=2.7%,0,5.5,2,0.4
2026-04-22 13:36:14,BGBUSDT,W,2,LONG,5,-2,0,0,0,0,0,0,-1,0,1,0,1,3,-2,75.2,71.0,0.0,9.83,1.9548,,,0,0,0,1,above_vah,1,line=78.6%@1.95 support,-2,-46.5,0,0.0
2026-04-22 15:41:05,BTCUSDT,T,7,LONG,6,3,0,1,0,0,2,0,-1,1,-1,0,0,-1,-1,76.1,57.8,3.83,9.8,79157.6,,,0,0,0,1,above_vah,0,fan_up pivot=59800.0 dist=5.5%,0,-13.1,2,0.4666666666666667
2026-04-22 15:44:04,ETHUSDT,T,1,LONG,6,3,0,1,0,-1,1,0,-1,-1,1,0,-1,1,-1,78.6,39.9,1.83,9.8,2409.75,,,0,-1,0,-1,vah_resist,0,fan_up pivot=1736.0 dist=2.5%,-1,-38.6,1,0.35454545454545455
2026-04-22 15:44:31,TONUSDT,T,7,LONG,6,1,0,-1,0,1,2,0,-1,0,1,0,0,3,-1,81.1,38.2,-0.52,9.8,1.375,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=7.3%,0,1.4,2,0.4
2026-04-22 15:44:50,TRBUSDT,W,9,LONG,4,8,0,0,0,0,-2,0,-1,-1,1,0,0,4,2,66.0,3.6,-0.34,9.8,18.967,,,0,-1,0,0,inside_va,-1,line=50.0%@19.05 resist,0,0.0,2,0.5575757575757576
2026-04-22 15:45:33,SOLUSDT,W,9,LONG,7,4,0,-1,0,1,0,0,-1,1,1,0,-1,3,-1,72.4,42.5,-1.3,9.8,88.25,,,1,-1,0,0,inside_va,0,fan_down pivot=149.0 dist=27.1%,0,4.3,2,0.4
2026-04-22 15:46:00,XRPUSDT,W,11,LONG,6,4,0,0,0,1,0,0,-1,1,1,0,0,4,0,68.6,36.2,0.21,9.8,1.4557,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=6.4%,0,-9.0,2,0.49090909090909096
2026-04-22 15:46:15,LUNCUSDT,W,0,NEUTRAL,0,2,0,-1,0,-1,0,-1,-1,-1,1,0,0,3,-1,94.0,46.9,-1.7,9.8,0.0,,,0,0,0,0,inside_va,-1,line=23.6%@0.0 resist,0,17.4,0,0.0
2026-04-22 15:46:36,LINKUSDT,W,7,LONG,6,3,0,0,0,1,0,0,-1,1,1,0,-1,3,0,66.8,41.1,0.44,9.8,9.496,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=34.2%,0,4.6,1,0.35454545454545455
2026-04-22 15:46:54,LTCUSDT,W,9,LONG,6,4,0,-1,0,1,2,0,-1,-1,1,0,0,3,-1,70.1,36.5,-0.64,9.8,56.35,,,0,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=6.9%,0,1.2,2,0.4454545454545455
2026-04-22 15:47:15,OPUSDT,W,15,LONG,6,6,0,0,0,0,0,0,-1,1,1,0,0,4,1,62.1,13.6,0.3,9.8,0.1266,,,0,2,0,0,inside_va,0,fan_down pivot=0.0 dist=15.5%,0,10.5,2,0.4454545454545455
2026-04-22 15:47:37,XLMUSDT,W,4,LONG,6,1,0,-1,0,-1,0,1,-1,1,1,0,0,3,-2,74.2,76.2,-1.41,9.8,0.182,,,0,-1,0,-1,vah_resist,0,fan_up pivot=0.0 dist=21.9%,0,3.7,2,0.6484848484848484
2026-04-22 15:48:05,TRXUSDT,W,-1,SHORT,5,2,0,1,0,0,-2,0,-1,-1,1,0,0,1,0,44.5,67.3,0.75,9.8,0.3285,,,0,0,0,-2,breakdown,1,line=78.6%@0.32 support,0,9.9,-1,-0.1575757575757576
2026-04-22 15:48:18,BGBUSDT,W,0,NEUTRAL,0,-2,0,0,0,0,0,-1,-1,0,-1,0,1,3,-2,74.1,72.1,0.12,9.8,1.9492,,,0,0,0,1,above_vah,-1,line=78.6%@1.95 resist,1,24.8,0,0.0
2026-04-22 17:50:44,BTCUSDT,T,7,LONG,7,3,0,0,0,2,-1,0,-1,1,-1,0,0,-1,-1,71.7,65.3,-0.37,9.82,78834.9,,,0,1,0,1,above_vah,0,fan_up pivot=59800.0 dist=4.8%,2,52.9,1,0.3090909090909091
2026-04-22 17:52:40,ETHUSDT,T,-4,SHORT,8,1,0,-1,0,-1,-1,0,-1,-1,1,0,0,1,-1,74.9,45.7,-0.54,9.82,2398.5,,,0,-1,0,-1,vah_resist,0,fan_up pivot=1736.0 dist=2.2%,-1,-30.1,1,0.26363636363636367
2026-04-22 17:53:07,TONUSDT,T,5,LONG,6,1,0,0,0,2,-2,0,-1,1,1,0,0,3,-1,78.5,42.8,-0.2,9.82,1.3723,CVD_BEAR(-2),,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=7.2%,0,-1.6,1,0.3090909090909091
2026-04-22 17:53:28,TRBUSDT,W,7,LONG,5,8,0,-1,0,-1,-2,0,-1,1,1,0,0,3,2,62.3,5.7,-0.73,9.82,18.903,,,0,-1,0,0,inside_va,-1,line=50.0%@19.05 resist,0,13.1,1,0.35454545454545455
2026-04-22 17:54:07,SOLUSDT,W,5,LONG,7,2,0,1,0,1,2,0,-1,-1,1,0,-1,2,0,68.5,49.0,0.61,9.82,87.94,,,0,-1,0,0,inside_va,0,fan_down pivot=149.0 dist=26.7%,-1,-25.8,1,0.3090909090909091
2026-04-22 17:54:33,XRPUSDT,W,3,LONG,5,1,0,0,0,1,-2,0,-1,-1,1,0,0,3,0,65.0,46.4,-0.36,9.82,1.4497,,,0,0,0,0,inside_va,0,fan_down pivot=2.0 dist=6.0%,0,7.0,1,0.3090909090909091
2026-04-22 17:54:49,LUNCUSDT,W,-1,SHORT,6,1,0,-1,0,0,-1,-1,-1,-1,1,0,0,3,-1,95.1,53.5,-2.0,9.82,0.0,,,0,0,0,0,inside_va,-1,line=23.6%@0.0 resist,0,10.2,0,0.0
2026-04-22 17:55:08,LINKUSDT,W,1,LONG,5,1,0,-1,0,1,-2,0,-1,-1,1,0,0,3,0,66.8,47.6,-0.62,9.82,9.462,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=33.7%,0,3.5,1,0.3090909090909091
2026-04-22 17:55:27,LTCUSDT,W,1,LONG,4,2,0,0,0,0,-2,0,-1,-1,1,0,0,2,0,66.5,44.6,-0.38,9.82,56.14,,,0,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=6.5%,0,-3.1,1,0.3090909090909091
2026-04-22 17:55:43,OPUSDT,W,10,LONG,5,6,0,-1,0,0,1,0,-1,-1,1,0,0,4,1,62.9,18.0,-0.81,9.82,0.1272,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=15.1%,0,-3.8,2,0.4454545454545455
2026-04-22 17:56:04,XLMUSDT,W,0,NEUTRAL,0,-2,0,-1,0,0,0,-1,-1,1,1,0,0,2,-2,76.6,80.6,-0.52,9.82,0.1801,,,0,-1,0,0,inside_va,0,fan_up pivot=0.0 dist=22.8%,0,3.6,2,0.49090909090909096
2026-04-22 17:56:25,TRXUSDT,W,-6,SHORT,6,-5,0,-1,0,0,-2,0,-1,0,1,0,0,2,0,49.4,64.1,-0.91,9.82,0.3286,,,0,-1,0,1,poc_support,1,line=78.6%@0.32 support,0,12.9,-1,-0.11212121212121212
2026-04-22 17:56:38,BGBUSDT,W,7,LONG,7,-2,0,1,0,1,0,0,-1,0,1,0,1,5,-3,73.4,84.0,1.48,9.82,1.9478,,,0,0,0,1,above_vah,1,line=78.6%@1.93 support,-1,-26.9,0,0.0
2026-04-22 18:46:43,BTCUSDT,T,-1,SHORT,6,3,0,0,0,-2,-2,-1,-1,1,-1,0,0,-1,-1,72.4,65.5,-0.01,9.81,78920.5,,,0,1,0,1,above_vah,0,fan_up pivot=59800.0 dist=4.9%,0,-4.0,1,0.3090909090909091
2026-04-22 18:49:48,BTCUSDT,T,4,LONG,7,3,0,0,0,2,-2,-1,-1,1,-1,0,0,-1,-1,72.9,65.6,-0.03,9.81,78978.5,CVD_BEAR(-2),,0,1,0,1,above_vah,0,fan_up pivot=59800.0 dist=5.1%,1,30.0,1,0.3090909090909091
2026-04-22 18:51:21,ETHUSDT,T,7,LONG,7,3,0,0,0,1,1,0,-1,1,1,0,0,1,-1,76.6,46.2,0.41,9.81,2402.59,,,0,0,0,-1,vah_resist,0,fan_up pivot=1736.0 dist=2.2%,0,11.5,1,0.35454545454545455
2026-04-22 18:51:45,TONUSDT,T,5,LONG,5,1,0,0,0,1,0,0,-1,0,1,0,0,3,-1,79.3,43.0,-0.08,9.81,1.3735,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=7.3%,0,6.0,1,0.3090909090909091
2026-04-22 18:52:07,TRBUSDT,W,10,LONG,5,8,0,0,0,1,-2,0,-1,0,1,0,0,3,2,64.1,6.3,-0.17,9.81,18.994,,,0,-1,0,0,inside_va,-1,line=50.0%@19.05 resist,0,10.4,2,0.4454545454545455
2026-04-22 18:52:40,SOLUSDT,W,4,LONG,6,1,0,0,0,0,1,0,-1,1,1,0,-1,3,-1,70.9,49.6,-0.39,9.81,88.31,,,0,-1,0,0,inside_va,0,fan_down pivot=149.0 dist=27.2%,-1,-30.1,1,0.35454545454545455
2026-04-22 18:53:04,XRPUSDT,W,4,LONG,5,1,0,0,0,2,-1,0,-1,-1,1,0,0,3,0,65.0,46.7,-0.19,9.81,1.4498,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=6.0%,0,2.3,1,0.3090909090909091
2026-04-22 18:53:19,LUNCUSDT,W,5,LONG,3,2,0,0,0,0,0,0,-1,0,1,0,0,3,-1,91.9,53.4,0.21,9.81,0.0,,,0,0,0,0,inside_va,0,fan_up pivot=0.0 dist=1.9%,0,5.5,0,0.0
2026-04-22 18:53:37,LINKUSDT,W,4,LONG,5,2,0,0,0,-1,-1,0,-1,1,1,0,0,3,0,67.0,47.8,0.18,9.81,9.465,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=33.7%,0,-2.9,1,0.35454545454545455
2026-04-22 18:53:54,LTCUSDT,W,3,LONG,4,3,0,0,0,0,0,-1,-1,-1,1,0,0,2,0,67.0,44.9,0.05,9.81,56.17,,,0,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=6.6%,0,-2.9,1,0.26363636363636367
2026-04-22 18:54:12,OPUSDT,W,12,LONG,4,7,0,0,0,0,0,0,-1,0,1,0,0,3,1,63.3,18.8,0.13,9.81,0.1274,,,0,0,0,0,inside_va,0,fan_down pivot=0.0 dist=15.0%,0,-7.7,2,0.49090909090909096
2026-04-22 18:54:30,XLMUSDT,W,3,LONG,5,-1,0,0,0,1,1,0,-1,-1,1,0,0,2,-2,74.2,80.6,-0.14,9.81,0.1792,,,0,-1,0,0,inside_va,0,fan_up pivot=0.0 dist=23.1%,0,14.8,2,0.4454545454545455
2026-04-22 18:54:51,TRXUSDT,W,-6,SHORT,6,-4,0,-1,0,0,-2,0,-1,0,1,0,0,1,0,49.3,63.8,-0.72,9.81,0.3286,,,0,-1,0,1,poc_support,1,line=78.6%@0.32 support,0,8.6,-1,-0.11212121212121212
2026-04-22 18:55:04,BGBUSDT,W,3,LONG,5,-2,0,0,0,0,0,-1,-1,0,1,0,1,5,-3,73.6,84.1,0.0,9.81,1.9487,,,0,0,0,1,above_vah,1,line=78.6%@1.93 support,-2,-50.0,0,0.0
2026-04-22 19:45:52,BTCUSDT,T,0,NEUTRAL,0,2,0,-1,0,-1,0,0,-1,1,-1,0,0,-1,-1,71.6,65.8,-0.98,9.83,78820.0,,,0,1,0,1,above_vah,0,fan_up pivot=59800.0 dist=4.7%,-1,-22.2,1,0.3090909090909091
2026-04-22 19:47:19,ETHUSDT,T,6,LONG,7,2,0,1,0,-2,2,0,-1,0,1,0,0,1,-1,73.0,46.2,1.17,9.83,2393.82,,,0,0,0,0,inside_va,0,fan_up pivot=1736.0 dist=1.9%,1,21.1,1,0.2181818181818182
2026-04-22 19:47:40,TRBUSDT,W,4,LONG,5,6,0,-1,0,0,-2,0,-1,-1,1,0,0,2,2,59.1,5.2,-0.6,9.83,18.757,,,0,-1,0,-1,poc_resist,0,fan_up pivot=12.0 dist=1.5%,1,22.2,1,0.28787878787878785
2026-04-22 19:48:14,SOLUSDT,W,5,LONG,6,3,0,-1,0,2,1,0,-1,-1,1,0,-1,2,0,63.3,48.6,-1.04,9.83,87.28,,,0,-1,0,0,inside_va,0,fan_down pivot=149.0 dist=25.7%,0,-3.0,1,0.3090909090909091
2026-04-22 19:48:38,XRPUSDT,W,1,LONG,4,2,0,-1,0,0,-1,0,-1,-1,1,0,0,2,0,60.3,45.9,-0.63,9.83,1.4405,,,0,0,0,-1,poc_resist,0,fan_down pivot=2.0 dist=5.2%,0,3.1,1,0.28787878787878785
2026-04-22 19:48:54,LUNCUSDT,W,1,LONG,4,2,0,-1,0,-1,0,-1,-1,-1,1,0,0,2,-1,86.2,53.1,-0.61,9.83,0.0,,,0,0,0,0,inside_va,0,fan_up pivot=0.0 dist=2.7%,1,20.5,0,0.0
2026-04-22 19:49:11,LINKUSDT,W,6,LONG,5,2,0,0,0,1,0,0,-1,-1,1,0,0,4,0,61.7,47.2,-0.24,9.83,9.4,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=32.8%,0,1.0,1,0.26666666666666666
2026-04-22 19:49:29,LTCUSDT,W,4,LONG,5,3,0,-1,0,1,0,0,-1,-1,1,0,0,2,0,62.8,44.5,-0.51,9.83,55.91,,,0,-1,0,0,inside_va,0,fan_down pivot=85.0 dist=6.1%,0,-4.6,1,0.26363636363636367
2026-04-22 19:49:45,OPUSDT,W,8,LONG,6,5,0,-1,0,0,-2,1,-1,-1,1,0,0,2,1,58.5,17.3,-0.61,9.83,0.1255,,,0,2,0,0,inside_va,0,fan_down pivot=0.0 dist=16.1%,0,-14.6,2,0.4
2026-04-22 19:50:03,XLMUSDT,W,1,LONG,4,-1,0,-1,0,0,2,0,-1,-1,1,0,0,2,-2,72.4,80.5,-0.53,9.83,0.1786,,,0,-1,0,0,inside_va,0,fan_up pivot=0.0 dist=23.4%,0,1.0,1,0.3787878787878788
2026-04-22 19:50:25,TRXUSDT,W,-3,SHORT,5,-4,0,-1,0,0,2,0,-1,0,1,0,0,1,0,49.7,63.5,-0.88,9.83,0.3287,,,0,-1,0,1,poc_support,0,fan_up pivot=0.0 dist=1.5%,0,5.9,-1,-0.11212121212121212
2026-04-22 19:50:37,BGBUSDT,W,4,LONG,4,-2,0,0,0,1,0,0,-1,0,0,0,0,5,-3,73.2,84.5,0.0,9.83,1.9472,,,0,0,0,1,above_vah,1,line=78.6%@1.93 support,-1,-27.2,0,0.0
2026-04-22 20:04:51,BTCUSDT,T,5,LONG,5,2,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,69.7,68.7,0.04,9.83,78839.9,,,0,2,0,1,above_vah,0,fan_up pivot=59800.0 dist=4.8%,2,62.9,1,0.3090909090909091
